Sample,Proj.Plate,Plate #,PlateSamp,Cell,Note,Seq_PN,Seq_SID,Seq_Full_ID
499,BZea-2023-6,6,19,C3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P2.5.1.1,6,499,PN6_SID499
500,BZea-2023-6,6,20,D3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P3.2.1.1,6,500,PN6_SID500
501,BZea-2023-6,6,21,E3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P4.2.1.1,6,501,PN6_SID501
502,BZea-2023-6,6,22,F3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P4.5.1.1,6,502,PN6_SID502
503,BZea-2023-6,6,23,G3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P6.1.1.1,6,503,PN6_SID503
504,BZea-2023-6,6,24,H3,Dura-JSG-SRV-EAM-708_P3_P1_P5_P6.2.1.1,6,504,PN6_SID504
505,BZea-2023-6,6,25,A4,Dura-JSG-SRV-EAM-708_P3_P1_P5_P6.4.1.1,6,505,PN6_SID505
506,BZea-2023-6,6,26,B4,Mesa-JSG-Y-LOS-75_P1_P1_P1_P1.1.1.1,6,506,PN6_SID506
507,BZea-2023-6,6,27,C4,Mesa-JSG-Y-LOS-75_P1_P1_P1_P1.3.1.1,6,507,PN6_SID507
508,BZea-2023-6,6,28,D4,Mesa-JSG-Y-LOS-75_P1_P1_P2_P1.1.1.1,6,508,PN6_SID508
509,BZea-2023-6,6,29,E4,Mesa-JSG-Y-LOS-75_P1_P1_P3_P1.2.1.1,6,509,PN6_SID509
510,BZea-2023-6,6,30,F4,Mesa-JSG-Y-LOS-75_P1_P1_P3_P1.3.1.1,6,510,PN6_SID510
511,BZea-2023-6,6,31,G4,Mesa-JSG-Y-LOS-75_P1_P1_P4_P1.1.1.1,6,511,PN6_SID511
512,BZea-2023-6,6,32,H4,Mesa-JSG-Y-LOS-75_P1_P1_P5_P1.1.1.1,6,512,PN6_SID512
513,BZea-2023-6,6,33,A5,Mesa-JSG-Y-LOS-75_P1_P1_P5_P1.2.1.1,6,513,PN6_SID513
514,BZea-2023-6,6,34,B5,Mesa-JSG-Y-LOS-75_P1_P1_P5_P1.3.1.1,6,514,PN6_SID514
515,BZea-2023-6,6,35,C5,Mesa-JSG-Y-LOS-75_P2_P1_P1_P1.2.1.1,6,515,PN6_SID515
516,BZea-2023-6,6,36,D5,Mesa-JSG-Y-LOS-75_P2_P1_P2_P1.1.1.1,6,516,PN6_SID516
517,BZea-2023-6,6,37,E5,Mesa-JSG-Y-LOS-75_P2_P1_P2_P1.2.1.1,6,517,PN6_SID517
518,BZea-2023-6,6,38,F5,Mesa-JSG-Y-LOS-75_P2_P1_P3_P1.1.1.1,6,518,PN6_SID518
519,BZea-2023-6,6,39,G5,Mesa-JSG-Y-LOS-75_P2_P1_P3_P1.2.1.1,6,519,PN6_SID519
520,BZea-2023-6,6,40,H5,Mesa-JSG-Y-LOS-75_P2_P1_P4_P1.1.1.1,6,520,PN6_SID520
521,BZea-2023-6,6,41,A6,Mesa-JSG-Y-LOS-75_P2_P1_P4_P1.2.1.1,6,521,PN6_SID521
522,BZea-2023-6,6,42,B6,Mesa-JSG-Y-LOS-75_P2_P1_P5_P1.2.1.1,6,522,PN6_SID522
523,BZea-2023-6,6,43,C6,Zdip-JLVTKV-719_P2_P1_P1_P1.1.1.1,6,523,PN6_SID523
524,BZea-2023-6,6,44,D6,Zdip-JLVTKV-719_P2_P1_P1_P1.2.1.1,6,524,PN6_SID524
525,BZea-2023-6,6,45,E6,Zdip-JLVTKV-719_P2_P1_P1_P1.3.1.1,6,525,PN6_SID525
526,BZea-2023-6,6,46,F6,Zdip-JLVTKV-719_P2_P1_P1_P1.5.1.1,6,526,PN6_SID526
527,BZea-2023-6,6,47,G6,Zdip-JLVTKV-719_P2_P1_P1_P2.1.1.1,6,527,PN6_SID527
528,BZea-2023-6,6,48,H6,Zdip-JLVTKV-719_P2_P1_P1_P2.2.1.1,6,528,PN6_SID528
529,BZea-2023-6,6,49,A7,Zdip-JLVTKV-719_P2_P1_P1_P2.4.1.1,6,529,PN6_SID529
530,BZea-2023-6,6,50,B7,Purple Check,6,530,PN6_SID530
531,BZea-2023-6,6,51,C7,Zdip-JLVTKV-719_P2_P1_P1_P3.2.1.1,6,531,PN6_SID531
532,BZea-2023-6,6,52,D7,Zdip-JLVTKV-719_P2_P1_P1_P3.3.1.1,6,532,PN6_SID532
533,BZea-2023-6,6,53,E7,Zdip-JLVTKV-719_P2_P1_P1_P3.4.1.1,6,533,PN6_SID533
534,BZea-2023-6,6,54,F7,Zdip-JLVTKV-719_P2_P1_P2_P1.1.1.1,6,534,PN6_SID534
535,BZea-2023-6,6,55,G7,Zdip-JLVTKV-719_P2_P1_P2_P1.2.1.1,6,535,PN6_SID535
536,BZea-2023-6,6,56,H7,Zdip-JLVTKV-719_P2_P1_P2_P1.3.1.1,6,536,PN6_SID536
537,BZea-2023-6,6,57,A8,Zdip-JLVTKV-719_P2_P1_P2_P1.4.1.1,6,537,PN6_SID537
538,BZea-2023-6,6,58,B8,Zdip-JLVTKV-719_P2_P1_P2_P2.3.1.1,6,538,PN6_SID538
539,BZea-2023-6,6,59,C8,Zdip-JLVTKV-719_P2_P1_P2_P2.5.1.1,6,539,PN6_SID539
540,BZea-2023-6,6,60,D8,Zdip-JLVTKV-719_P2_P1_P2_P3.1.1.1,6,540,PN6_SID540
541,BZea-2023-6,6,61,E8,Zdip-JLVTKV-719_P2_P1_P2_P3.2.1.1,6,541,PN6_SID541
542,BZea-2023-6,6,62,F8,Zdip-JLVTKV-719_P2_P1_P2_P3.3.1.1,6,542,PN6_SID542
543,BZea-2023-6,6,63,G8,Zdip-JLVTKV-719_P2_P1_P2_P3.4.1.1,6,543,PN6_SID543
544,BZea-2023-6,6,64,H8,Zdip-JLVTKV-719_P2_P1_P2_P4.4.1.1,6,544,PN6_SID544
545,BZea-2023-6,6,65,A9,Zdip-JLVTKV-719_P2_P1_P2_P4.5.1.1,6,545,PN6_SID545
546,BZea-2023-6,6,66,B9,Zdip-JLVTKV-719_P2_P1_P3_P1.1.1.1,6,546,PN6_SID546
547,BZea-2023-6,6,67,C9,Zdip-JLVTKV-719_P2_P1_P3_P1.2.1.1,6,547,PN6_SID547
548,BZea-2023-6,6,68,D9,Zdip-JLVTKV-719_P2_P1_P3_P1.3.1.1,6,548,PN6_SID548
549,BZea-2023-6,6,69,E9,Zdip-JLVTKV-719_P2_P1_P3_P2.1.1.1,6,549,PN6_SID549
550,BZea-2023-6,6,70,F9,Zdip-JLVTKV-719_P2_P1_P3_P2.2.1.1,6,550,PN6_SID550
551,BZea-2023-6,6,71,G9,Zdip-JLVTKV-719_P2_P1_P3_P2.3.1.1,6,551,PN6_SID551
552,BZea-2023-6,6,72,H9,Zdip-JLVTKV-719_P2_P1_P3_P2.4.1.1,6,552,PN6_SID552
553,BZea-2023-6,6,73,A10,Zdip-JLVTKV-719_P2_P1_P3_P3.1.1.1,6,553,PN6_SID553
554,BZea-2023-6,6,74,B10,Zdip-JLVTKV-719_P2_P1_P3_P3.4.1.1,6,554,PN6_SID554
555,BZea-2023-6,6,75,C10,Zdip-JLVTKV-719_P2_P1_P3_P3.5.1.1,6,555,PN6_SID555
556,BZea-2023-6,6,76,D10,Zdip-JLVTKV-719_P2_P1_P4_P1.1.1.1,6,556,PN6_SID556
557,BZea-2023-6,6,77,E10,Zdip-JLVTKV-719_P2_P1_P4_P1.2.1.1,6,557,PN6_SID557
558,BZea-2023-6,6,78,F10,Zdip-JLVTKV-719_P2_P1_P4_P1.3.1.1,6,558,PN6_SID558
559,BZea-2023-6,6,79,G10,Zdip-JLVTKV-719_P2_P1_P4_P2.1.1.1,6,559,PN6_SID559
560,BZea-2023-6,6,80,H10,Zdip-JLVTKV-719_P2_P1_P4_P2.2.1.1,6,560,PN6_SID560
561,BZea-2023-6,6,81,A11,Zdip-JLVTKV-719_P2_P1_P4_P2.3.1.1,6,561,PN6_SID561
562,BZea-2023-6,6,82,B11,Zdip-JLVTKV-719_P2_P1_P4_P2.4.1.1,6,562,PN6_SID562
563,BZea-2023-6,6,83,C11,Zdip-JLVTKV-719_P2_P1_P4_P3.2.1.1,6,563,PN6_SID563
564,BZea-2023-6,6,84,D11,Zdip-JLVTKV-719_P2_P1_P4_P3.3.1.1,6,564,PN6_SID564
565,BZea-2023-6,6,85,E11,Zdip-JLVTKV-719_P2_P1_P4_P3.4.1.1,6,565,PN6_SID565
566,BZea-2023-6,6,86,F11,Zdip-JLVTKV-719_P2_P1_P4_P4.1.1.1,6,566,PN6_SID566
567,BZea-2023-6,6,87,G11,Zdip-JLVTKV-719_P2_P1_P4_P4.2.1.1,6,567,PN6_SID567
568,BZea-2023-6,6,88,H11,Zdip-JLVTKV-719_P2_P1_P4_P4.3.1.1,6,568,PN6_SID568
569,BZea-2023-6,6,89,A12,Zdip-JLVTKV-719_P2_P1_P4_P4.4.1.1,6,569,PN6_SID569
570,BZea-2023-6,6,90,B12,Zdip-JLVTKV-719_P2_P1_P4_P5.1.1.1,6,570,PN6_SID570
571,BZea-2023-6,6,91,C12,Zdip-JLVTKV-719_P2_P1_P4_P5.2.1.1,6,571,PN6_SID571
572,BZea-2023-6,6,92,D12,Zdip-JLVTKV-719_P2_P1_P4_P5.3.1.1,6,572,PN6_SID572
573,BZea-2023-6,6,93,E12,Zdip-JLVTKV-719_P2_P1_P4_P5.4.1.1,6,573,PN6_SID573
574,BZea-2023-6,6,94,F12,Zdip-JLVTKV-719_P2_P1_P5_P1.1.1.1,6,574,PN6_SID574
575,BZea-2023-6,6,95,G12,Zdip-JLVTKV-719_P2_P1_P5_P1.2.1.1,6,575,PN6_SID575
576,BZea-2023-6,6,96,H12,B73,6,576,PN6_SID576
577,BZea-2023-7,7,1,A1,Zdip-JLVTKV-719_P2_P1_P5_P1.4.1.1,7,577,PN7_SID577
578,BZea-2023-7,7,2,B1,Zdip-JLVTKV-719_P2_P1_P5_P1.5.1.1,7,578,PN7_SID578
579,BZea-2023-7,7,3,C1,Zdip-JLVTKV-719_P2_P1_P5_P2.1.1.1,7,579,PN7_SID579
580,BZea-2023-7,7,4,D1,Zdip-JLVTKV-719_P2_P1_P5_P2.2.1.1,7,580,PN7_SID580
581,BZea-2023-7,7,5,E1,Zdip-JLVTKV-719_P2_P1_P5_P2.3.1.1,7,581,PN7_SID581
582,BZea-2023-7,7,6,F1,Zdip-JLVTKV-719_P2_P1_P5_P3.1.1.1,7,582,PN7_SID582
583,BZea-2023-7,7,7,G1,Purple Check,7,583,PN7_SID583
584,BZea-2023-7,7,8,H1,Zdip-JLVTKV-719_P2_P1_P5_P3.4.1.1,7,584,PN7_SID584
585,BZea-2023-7,7,9,A2,Zdip-JLVTKV-719_P2_P1_P5_P4.1.1.1,7,585,PN7_SID585
586,BZea-2023-7,7,10,B2,Zdip-JLVTKV-719_P2_P1_P5_P4.2.1.1,7,586,PN7_SID586
587,BZea-2023-7,7,11,C2,Zdip-JLVTKV-719_P2_P1_P5_P5.1.1.1,7,587,PN7_SID587
588,BZea-2023-7,7,12,D2,Zdip-JLVTKV-719_P2_P1_P5_P5.2.1.1,7,588,PN7_SID588
589,BZea-2023-7,7,13,E2,Zdip-JLVTKV-719_P2_P1_P5_P5.3.1.1,7,589,PN7_SID589
590,BZea-2023-7,7,14,F2,Zdip-JLVTKV-720_P1_P1_P1_P1.1.1.1,7,590,PN7_SID590
591,BZea-2023-7,7,15,G2,Zdip-JLVTKV-720_P1_P1_P1_P1.3.1.1,7,591,PN7_SID591
592,BZea-2023-7,7,16,H2,Zdip-JLVTKV-720_P1_P1_P1_P1.4.1.1,7,592,PN7_SID592
593,BZea-2023-7,7,17,A3,Zdip-JLVTKV-720_P1_P1_P1_P2.1.1.1,7,593,PN7_SID593
594,BZea-2023-7,7,18,B3,Zdip-JLVTKV-720_P1_P1_P1_P2.2.1.1,7,594,PN7_SID594
595,BZea-2023-7,7,19,C3,Zdip-JLVTKV-720_P1_P1_P3_P1.1.1.1,7,595,PN7_SID595
596,BZea-2023-7,7,20,D3,Zdip-JLVTKV-720_P1_P1_P3_P1.3.1.1,7,596,PN7_SID596
597,BZea-2023-7,7,21,E3,Purple Check,7,597,PN7_SID597
598,BZea-2023-7,7,22,F3,Zdip-JLVTKV-720_P1_P1_P3_P2.1.1.1,7,598,PN7_SID598
599,BZea-2023-7,7,23,G3,Zdip-JLVTKV-720_P1_P1_P3_P2.2.1.1,7,599,PN7_SID599
600,BZea-2023-7,7,24,H3,Purple Check,7,600,PN7_SID600
601,BZea-2023-7,7,25,A4,Zdip-JLVTKV-720_P1_P1_P4_P1.1.1.1,7,601,PN7_SID601
602,BZea-2023-7,7,26,B4,Zdip-JLVTKV-720_P1_P1_P4_P1.2.1.1,7,602,PN7_SID602
603,BZea-2023-7,7,27,C4,Zdip-JLVTKV-720_P1_P1_P4_P1.3.1.1,7,603,PN7_SID603
604,BZea-2023-7,7,28,D4,Zdip-JLVTKV-720_P1_P1_P4_P1.4.1.1,7,604,PN7_SID604
605,BZea-2023-7,7,29,E4,Zdip-JLVTKV-720_P1_P1_P4_P2.2.1.1,7,605,PN7_SID605
606,BZea-2023-7,7,30,F4,Zdip-JLVTKV-720_P1_P1_P4_P2.3.1.1,7,606,PN7_SID606
607,BZea-2023-7,7,31,G4,Zdip-JLVTKV-720_P1_P1_P4_P2.4.1.1,7,607,PN7_SID607
608,BZea-2023-7,7,32,H4,Zdip-JLVTKV-720_P1_P1_P4_P3.1.1.1,7,608,PN7_SID608
609,BZea-2023-7,7,33,A5,Zdip-JLVTKV-720_P1_P1_P4_P3.3.1.1,7,609,PN7_SID609
610,BZea-2023-7,7,34,B5,Zdip-JLVTKV-720_P1_P1_P4_P4.1.1.1,7,610,PN7_SID610
611,BZea-2023-7,7,35,C5,Zdip-JLVTKV-720_P1_P1_P4_P4.2.1.1,7,611,PN7_SID611
612,BZea-2023-7,7,36,D5,Zdip-JLVTKV-720_P1_P1_P4_P4.3.1.1,7,612,PN7_SID612
613,BZea-2023-7,7,37,E5,Zdip-JLVTKV-720_P1_P1_P4_P5.1.1.1,7,613,PN7_SID613
614,BZea-2023-7,7,38,F5,Zdip-JLVTKV-720_P1_P1_P4_P5.3.1.1,7,614,PN7_SID614
615,BZea-2023-7,7,39,G5,Zdip-JLVTKV-720_P1_P1_P4_P5.4.1.1,7,615,PN7_SID615
616,BZea-2023-7,7,40,H5,Zdip-JLVTKV-720_P1_P1_P4_P6.3.1.1,7,616,PN7_SID616
617,BZea-2023-7,7,41,A6,Zdip-JLVTKV-720_P1_P1_P5_P1.2.1.1,7,617,PN7_SID617
618,BZea-2023-7,7,42,B6,Zdip-JLVTKV-720_P1_P1_P5_P1.3.1.1,7,618,PN7_SID618
619,BZea-2023-7,7,43,C6,Zdip-JLVTKV-720_P1_P1_P5_P1.4.1.1,7,619,PN7_SID619
620,BZea-2023-7,7,44,D6,Zdip-JLVTKV-720_P1_P1_P5_P2.1.1.1,7,620,PN7_SID620
621,BZea-2023-7,7,45,E6,Zdip-JLVTKV-720_P1_P1_P5_P2.2.1.1,7,621,PN7_SID621
622,BZea-2023-7,7,46,F6,Zdip-JLVTKV-720_P1_P1_P5_P2.3.1.1,7,622,PN7_SID622
623,BZea-2023-7,7,47,G6,Zdip-JLVTKV-720_P1_P1_P5_P2.4.1.1,7,623,PN7_SID623
624,BZea-2023-7,7,48,H6,Zdip-JLVTKV-720_P1_P1_P5_P3.1.1.1,7,624,PN7_SID624
625,BZea-2023-7,7,49,A7,Zdip-JLVTKV-720_P1_P1_P5_P3.2.1.1,7,625,PN7_SID625
626,BZea-2023-7,7,50,B7,Zdip-JLVTKV-720_P1_P1_P5_P3.3.1.1,7,626,PN7_SID626
627,BZea-2023-7,7,51,C7,Zdip-JLVTKV-720_P1_P1_P5_P3.4.1.1,7,627,PN7_SID627
628,BZea-2023-7,7,52,D7,Zdip-JLVTKV-720_P1_P1_P5_P4.2.1.1,7,628,PN7_SID628
629,BZea-2023-7,7,53,E7,Zdip-JLVTKV-720_P1_P1_P5_P4.4.1.1,7,629,PN7_SID629
630,BZea-2023-7,7,54,F7,Nabo-JSG-SRV-604_P2_P1_P1_P1.1.1.1,7,630,PN7_SID630
631,BZea-2023-7,7,55,G7,Nabo-JSG-SRV-604_P2_P1_P1_P1.2.1.1,7,631,PN7_SID631
632,BZea-2023-7,7,56,H7,Nabo-JSG-SRV-604_P2_P1_P1_P1.4.1.1,7,632,PN7_SID632
633,BZea-2023-7,7,57,A8,Nabo-JSG-SRV-604_P2_P1_P1_P1.5.1.1,7,633,PN7_SID633
634,BZea-2023-7,7,58,B8,Nabo-JSG-SRV-604_P2_P1_P1_P2.1.1.1,7,634,PN7_SID634
635,BZea-2023-7,7,59,C8,Nabo-JSG-SRV-604_P2_P1_P1_P2.2.1.1,7,635,PN7_SID635
636,BZea-2023-7,7,60,D8,Nabo-JSG-SRV-604_P2_P1_P1_P2.3.1.1,7,636,PN7_SID636
637,BZea-2023-7,7,61,E8,Nabo-JSG-SRV-604_P2_P1_P1_P2.4.1.1,7,637,PN7_SID637
638,BZea-2023-7,7,62,F8,Purple Check,7,638,PN7_SID638
639,BZea-2023-7,7,63,G8,Nabo-JSG-SRV-604_P2_P1_P2_P1.1.1.1,7,639,PN7_SID639
640,BZea-2023-7,7,64,H8,Nabo-JSG-SRV-604_P2_P1_P2_P1.3.1.1,7,640,PN7_SID640
641,BZea-2023-7,7,65,A9,Nabo-JSG-SRV-604_P2_P1_P2_P1.4.1.1,7,641,PN7_SID641
642,BZea-2023-7,7,66,B9,Nabo-JSG-SRV-604_P2_P1_P3_P1.1.1.1,7,642,PN7_SID642
643,BZea-2023-7,7,67,C9,Nabo-JSG-SRV-604_P2_P1_P3_P1.2.1.1,7,643,PN7_SID643
644,BZea-2023-7,7,68,D9,Nabo-JSG-SRV-604_P2_P1_P3_P1.3.1.1,7,644,PN7_SID644
645,BZea-2023-7,7,69,E9,Nabo-JSG-SRV-604_P2_P1_P3_P1.4.1.1,7,645,PN7_SID645
646,BZea-2023-7,7,70,F9,Nabo-JSG-SRV-604_P2_P1_P3_P2.1.1.1,7,646,PN7_SID646
647,BZea-2023-7,7,71,G9,Nabo-JSG-SRV-604_P2_P1_P3_P2.2.1.1,7,647,PN7_SID647
648,BZea-2023-7,7,72,H9,Nabo-JSG-SRV-604_P2_P1_P3_P2.4.1.1,7,648,PN7_SID648
649,BZea-2023-7,7,73,A10,Nabo-JSG-SRV-604_P2_P1_P3_P2.5.1.1,7,649,PN7_SID649
650,BZea-2023-7,7,74,B10,Nabo-JSG-SRV-604_P2_P1_P3_P3.1.1.1,7,650,PN7_SID650
651,BZea-2023-7,7,75,C10,Nabo-JSG-SRV-604_P2_P1_P3_P3.2.1.1,7,651,PN7_SID651
652,BZea-2023-7,7,76,D10,Nabo-JSG-SRV-604_P2_P1_P3_P3.3.1.1,7,652,PN7_SID652
653,BZea-2023-7,7,77,E10,Nabo-JSG-SRV-604_P2_P1_P3_P3.4.1.1,7,653,PN7_SID653
654,BZea-2023-7,7,78,F10,Nabo-JSG-SRV-604_P2_P1_P4_P1.1.1.1,7,654,PN7_SID654
655,BZea-2023-7,7,79,G10,Nabo-JSG-SRV-604_P2_P1_P4_P1.2.1.1,7,655,PN7_SID655
656,BZea-2023-7,7,80,H10,Nabo-JSG-SRV-604_P2_P1_P4_P1.3.1.1,7,656,PN7_SID656
657,BZea-2023-7,7,81,A11,Nabo-JSG-SRV-604_P2_P1_P4_P1.4.1.1,7,657,PN7_SID657
658,BZea-2023-7,7,82,B11,Nabo-JSG-SRV-604_P2_P1_P4_P2.1.1.1,7,658,PN7_SID658
659,BZea-2023-7,7,83,C11,Nabo-JSG-SRV-604_P2_P1_P4_P2.2.1.1,7,659,PN7_SID659
660,BZea-2023-7,7,84,D11,Nabo-JSG-SRV-604_P2_P1_P4_P2.3.1.1,7,660,PN7_SID660
661,BZea-2023-7,7,85,E11,Nabo-JSG-SRV-604_P2_P1_P4_P2.4.1.1,7,661,PN7_SID661
662,BZea-2023-7,7,86,F11,Nabo-JSG-SRV-604_P2_P1_P5_P1.1.1.1,7,662,PN7_SID662
663,BZea-2023-7,7,87,G11,Nabo-JSG-SRV-604_P2_P1_P5_P1.2.1.1,7,663,PN7_SID663
664,BZea-2023-7,7,88,H11,Nabo-JSG-SRV-604_P2_P1_P5_P1.3.1.1,7,664,PN7_SID664
665,BZea-2023-7,7,89,A12,Nabo-JSG-SRV-604_P2_P1_P5_P1.4.1.1,7,665,PN7_SID665
666,BZea-2023-7,7,90,B12,Nabo-JSG-SRV-604_P2_P1_P5_P2.1.1.1,7,666,PN7_SID666
667,BZea-2023-7,7,91,C12,Nabo-JSG-SRV-604_P2_P1_P5_P2.2.1.1,7,667,PN7_SID667
668,BZea-2023-7,7,92,D12,Nabo-JSG-SRV-604_P2_P1_P5_P2.3.1.1,7,668,PN7_SID668
669,BZea-2023-7,7,93,E12,Nabo-JSG-SRV-604_P2_P1_P5_P2.4.1.1,7,669,PN7_SID669
670,BZea-2023-7,7,94,F12,Nabo-JSG-SRV-604_P2_P1_P5_P3.1.1.1,7,670,PN7_SID670
671,BZea-2023-7,7,95,G12,Nabo-JSG-SRV-604_P2_P1_P5_P3.2.1.1,7,671,PN7_SID671
672,BZea-2023-7,7,96,H12,Nabo-JSG-SRV-604_P2_P1_P5_P3.3.1.1,7,672,PN7_SID672
673,BZea-2023-8,8,1,A1,Nabo-JSG-SRV-604_P2_P1_P5_P3.4.1.1,8,673,PN8_SID673
674,BZea-2023-8,8,2,B1,Nabo-JSG-SRV-604_P2_P1_P5_P4.1.1.1,8,674,PN8_SID674
675,BZea-2023-8,8,3,C1,Nabo-JSG-SRV-604_P2_P1_P5_P4.3.1.1,8,675,PN8_SID675
676,BZea-2023-8,8,4,D1,Nabo-JSG-SRV-604_P2_P1_P5_P4.4.1.1,8,676,PN8_SID676
677,BZea-2023-8,8,5,E1,Nabo-JSG-SRV-604_P2_P1_P5_P5.1.1.1,8,677,PN8_SID677
678,BZea-2023-8,8,6,F1,Nabo-JSG-SRV-604_P2_P1_P5_P5.3.1.1,8,678,PN8_SID678
679,BZea-2023-8,8,7,G1,Nabo-JSG-SRV-604_P2_P1_P5_P6.1.1.1,8,679,PN8_SID679
680,BZea-2023-8,8,8,H1,Nabo-JSG-SRV-604_P2_P1_P5_P6.3.1.1,8,680,PN8_SID680
681,BZea-2023-8,8,9,A2,Nabo-JSG-SRV-604_P3_P1_P1_P1.2.1.1,8,681,PN8_SID681
682,BZea-2023-8,8,10,B2,Nabo-JSG-SRV-604_P3_P1_P1_P2.2.1.1,8,682,PN8_SID682
683,BZea-2023-8,8,11,C2,Nabo-JSG-SRV-604_P3_P1_P1_P2.3.1.1,8,683,PN8_SID683
684,BZea-2023-8,8,12,D2,Nabo-JSG-SRV-604_P3_P1_P1_P2.4.1.1,8,684,PN8_SID684
685,BZea-2023-8,8,13,E2,Nabo-JSG-SRV-604_P3_P1_P1_P3.1.1.1,8,685,PN8_SID685
686,BZea-2023-8,8,14,F2,Nabo-JSG-SRV-604_P3_P1_P1_P3.2.1.1,8,686,PN8_SID686
687,BZea-2023-8,8,15,G2,Nabo-JSG-SRV-604_P3_P1_P1_P3.3.1.1,8,687,PN8_SID687
688,BZea-2023-8,8,16,H2,Nabo-JSG-SRV-604_P3_P1_P1_P3.4.1.1,8,688,PN8_SID688
689,BZea-2023-8,8,17,A3,Nabo-JSG-SRV-604_P3_P1_P1_P4.1.1.1,8,689,PN8_SID689
690,BZea-2023-8,8,18,B3,Nabo-JSG-SRV-604_P3_P1_P1_P4.2.1.1,8,690,PN8_SID690
691,BZea-2023-8,8,19,C3,Nabo-JSG-SRV-604_P3_P1_P1_P4.3.1.1,8,691,PN8_SID691
692,BZea-2023-8,8,20,D3,Nabo-JSG-SRV-604_P3_P1_P1_P4.4.1.1,8,692,PN8_SID692
693,BZea-2023-8,8,21,E3,B73,8,693,PN8_SID693
694,BZea-2023-8,8,22,F3,Nabo-JSG-SRV-604_P3_P1_P2_P1.3.1.1,8,694,PN8_SID694
695,BZea-2023-8,8,23,G3,Nabo-JSG-SRV-604_P3_P1_P2_P1.4.1.1,8,695,PN8_SID695
696,BZea-2023-8,8,24,H3,Nabo-JSG-SRV-604_P3_P1_P2_P1.5.1.1,8,696,PN8_SID696
697,BZea-2023-8,8,25,A4,Nabo-JSG-SRV-604_P3_P1_P2_P2.3.1.1,8,697,PN8_SID697
698,BZea-2023-8,8,26,B4,Nabo-JSG-SRV-604_P3_P1_P2_P2.5.1.1,8,698,PN8_SID698
699,BZea-2023-8,8,27,C4,Nabo-JSG-SRV-604_P3_P1_P2_P3.1.1.1,8,699,PN8_SID699
700,BZea-2023-8,8,28,D4,Nabo-JSG-SRV-604_P3_P1_P2_P3.2.1.1,8,700,PN8_SID700
701,BZea-2023-8,8,29,E4,Nabo-JSG-SRV-604_P3_P1_P2_P3.3.1.1,8,701,PN8_SID701
702,BZea-2023-8,8,30,F4,Nabo-JSG-SRV-604_P3_P1_P2_P3.4.1.1,8,702,PN8_SID702
703,BZea-2023-8,8,31,G4,Nabo-JSG-SRV-604_P3_P1_P2_P4.1.1.1,8,703,PN8_SID703
704,BZea-2023-8,8,32,H4,Nabo-JSG-SRV-604_P3_P1_P2_P4.2.1.1,8,704,PN8_SID704
705,BZea-2023-8,8,33,A5,Nabo-JSG-SRV-604_P3_P1_P2_P4.3.1.1,8,705,PN8_SID705
706,BZea-2023-8,8,34,B5,Nabo-JSG-SRV-604_P3_P1_P3_P1.1.1.1,8,706,PN8_SID706
707,BZea-2023-8,8,35,C5,Nabo-JSG-SRV-604_P3_P1_P3_P1.2.1.1,8,707,PN8_SID707
708,BZea-2023-8,8,36,D5,Nabo-JSG-SRV-604_P3_P1_P3_P1.3.1.1,8,708,PN8_SID708
709,BZea-2023-8,8,37,E5,Nabo-JSG-SRV-604_P3_P1_P3_P1.4.1.1,8,709,PN8_SID709
710,BZea-2023-8,8,38,F5,Nabo-JSG-SRV-604_P3_P1_P3_P2.1.1.1,8,710,PN8_SID710
711,BZea-2023-8,8,39,G5,Nabo-JSG-SRV-604_P3_P1_P3_P2.2.1.1,8,711,PN8_SID711
712,BZea-2023-8,8,40,H5,Nabo-JSG-SRV-604_P3_P1_P3_P2.3.1.1,8,712,PN8_SID712
713,BZea-2023-8,8,41,A6,Nabo-JSG-SRV-604_P3_P1_P3_P2.4.1.1,8,713,PN8_SID713
714,BZea-2023-8,8,42,B6,Nabo-JSG-SRV-604_P3_P1_P3_P3.1.1.1,8,714,PN8_SID714
715,BZea-2023-8,8,43,C6,Nabo-JSG-SRV-604_P3_P1_P3_P3.2.1.1,8,715,PN8_SID715
716,BZea-2023-8,8,44,D6,Nabo-JSG-SRV-604_P3_P1_P3_P3.3.1.1,8,716,PN8_SID716
717,BZea-2023-8,8,45,E6,Nabo-JSG-SRV-604_P3_P1_P3_P3.4.1.1,8,717,PN8_SID717
718,BZea-2023-8,8,46,F6,Nabo-JSG-SRV-604_P3_P1_P4_P1.1.1.1,8,718,PN8_SID718
719,BZea-2023-8,8,47,G6,Nabo-JSG-SRV-604_P3_P1_P4_P1.2.1.1,8,719,PN8_SID719
720,BZea-2023-8,8,48,H6,Nabo-JSG-SRV-604_P3_P1_P4_P1.3.1.1,8,720,PN8_SID720
721,BZea-2023-8,8,49,A7,Nabo-JSG-SRV-604_P3_P1_P4_P1.5.1.1,8,721,PN8_SID721
722,BZea-2023-8,8,50,B7,Nabo-JSG-SRV-604_P3_P1_P5_P1.2.1.1,8,722,PN8_SID722
